Date,Open,Low,High,Close,Adj Close,Volume
2021-02-17,3.46,3.41,3.69,3.45,3.45,"115,500"
2021-02-16,3.48,3.40,3.69,3.46,3.46,"40,700"
2021-02-15,3.50,3.40,3.50,3.48,3.48,"26,000"
2021-02-14,3.49,3.50,3.50,3.50,3.50,500
2021-02-13,3.49,3.50,3.50,3.50,3.50,500
2021-02-12,3.49,3.50,3.50,3.50,3.50,500
2021-02-11,3.50,3.39,3.85,3.49,3.49,"26,800"
2021-02-10,3.39,3.50,3.70,3.50,3.50,"29,200"
2021-02-09,3.31,3.35,3.60,3.39,3.39,"14,400"
2021-02-08,3.62,3.26,3.97,3.31,3.31,"61,400"
2021-02-07,3.71,3.50,3.96,3.62,3.62,"7,500"
2021-02-06,3.71,3.50,3.96,3.62,3.62,"7,500"
2021-02-05,3.71,3.50,3.96,3.62,3.62,"7,500"
2021-02-04,3.89,3.60,3.97,3.71,3.71,"1,000"
2021-02-03,3.74,3.60,3.97,3.89,3.89,"125,100"
2021-02-02,3.74,3.70,3.90,3.74,3.74,"41,200"
2021-02-01,3.86,3.60,3.97,3.74,3.74,"35,700"
2021-01-31,3.84,3.80,3.95,3.86,3.86,"21,400"
2021-01-30,3.84,3.80,3.95,3.86,3.86,"21,400"
2021-01-29,3.84,3.80,3.95,3.86,3.86,"21,400"
2021-01-28,3.75,3.60,3.95,3.84,3.84,"193,500"
2021-01-27,3.69,3.74,3.80,3.75,3.75,"20,800"
2021-01-26,3.76,3.65,3.84,3.69,3.69,"15,300"
2021-01-25,3.89,3.75,3.84,3.76,3.76,"23,500"
2021-01-24,3.90,3.70,3.90,3.89,3.89,"120,200"
2021-01-23,3.90,3.70,3.90,3.89,3.89,"120,200"
2021-01-22,3.90,3.70,3.90,3.89,3.89,"120,200"
2021-01-21,3.89,3.70,3.95,3.90,3.90,"53,800"
2021-01-20,3.69,3.69,3.95,3.89,3.89,"32,600"
2021-01-19,3.67,3.33,3.98,3.69,3.69,"109,300"
2021-01-18,3.64,3.29,3.85,3.67,3.67,"5,800"
2021-01-17,3.61,3.61,3.80,3.64,3.64,"17,300"
2021-01-16,3.61,3.61,3.80,3.64,3.64,"17,300"
2021-01-15,3.61,3.61,3.80,3.64,3.64,"17,300"
2021-01-14,3.54,3.50,3.66,3.61,3.61,"29,900"
2021-01-13,3.40,3.30,3.66,3.54,3.54,"31,700"
2021-01-12,3.36,3.40,3.40,3.40,3.40,100
2021-01-11,3.38,3.22,3.58,3.36,3.36,"70,700"
2021-01-10,3.33,3.25,3.50,3.38,3.38,"3,600"
2021-01-09,3.33,3.25,3.50,3.38,3.38,"3,600"
2021-01-08,3.33,3.25,3.50,3.38,3.38,"3,600"
2021-01-07,3.38,3.20,3.60,3.33,3.33,"109,300"
2021-01-06,3.30,3.18,3.60,3.38,3.38,"26,500"
2021-01-05,3.14,3.14,3.45,3.30,3.30,"53,500"
2021-01-04,3.32,3.00,3.45,3.14,3.14,"15,400"
2021-01-03,3.21,3.29,3.47,3.32,3.32,"12,300"
2021-01-02,3.21,3.29,3.47,3.32,3.32,"12,300"
2021-01-01,3.21,3.29,3.47,3.32,3.32,"12,300"
2020-12-31,3.21,3.29,3.47,3.32,3.32,"12,300"
2020-12-30,3.26,3.20,3.29,3.21,3.21,"40,000"
2020-12-29,3.20,3.20,3.29,3.26,3.26,"9,300"
2020-12-28,3.16,3.10,3.29,3.20,3.20,"13,400"
2020-12-27,3.24,3.15,3.29,3.16,3.16,"6,900"
2020-12-26,3.24,3.15,3.29,3.16,3.16,"6,900"
2020-12-25,3.24,3.15,3.29,3.16,3.16,"6,900"
2020-12-24,3.24,3.15,3.29,3.16,3.16,"6,900"
2020-12-23,3.23,3.20,3.26,3.24,3.24,700
2020-12-22,3.26,3.14,3.29,3.23,3.23,"2,700"
2020-12-21,3.24,3.14,3.29,3.26,3.26,"22,600"
2020-12-20,3.27,3.14,3.29,3.24,3.24,"18,200"
2020-12-19,3.27,3.14,3.29,3.24,3.24,"18,200"
2020-12-18,3.27,3.14,3.29,3.24,3.24,"18,200"
2020-12-17,3.14,3.05,3.29,3.27,3.27,"11,600"
2020-12-16,3.17,3.01,3.20,3.14,3.14,"12,600"
2020-12-15,3.17,3.17,3.17,3.17,3.17,-
2020-12-14,3.08,3.05,3.20,3.17,3.17,"10,000"
2020-12-13,3.30,3.00,3.30,3.08,3.08,"11,700"
2020-12-12,3.30,3.00,3.30,3.08,3.08,"11,700"
2020-12-11,3.30,3.00,3.30,3.08,3.08,"11,700"
2020-12-10,3.08,3.10,3.30,3.30,3.30,"13,500"
2020-12-09,3.01,3.02,3.30,3.08,3.08,"11,500"
2020-12-08,3.30,3.00,3.30,3.01,3.01,"218,200"
2020-12-07,3.34,3.30,3.30,3.30,3.30,"1,100"
2020-12-06,3.05,3.30,3.34,3.34,3.34,"31,600"
2020-12-05,3.05,3.30,3.34,3.34,3.34,"31,600"
2020-12-04,3.05,3.30,3.34,3.34,3.34,"31,600"
2020-12-03,3.09,3.00,3.39,3.05,3.05,"33,600"
2020-12-02,3.16,3.09,3.39,3.09,3.09,"64,100"
2020-12-01,3.29,3.00,3.38,3.16,3.16,"11,700"
2020-11-30,3.25,3.10,3.36,3.29,3.29,"10,000"
2020-11-29,3.09,3.09,3.30,3.25,3.25,"65,200"
2020-11-28,3.09,3.09,3.30,3.25,3.25,"65,200"
2020-11-27,3.09,3.09,3.30,3.25,3.25,"65,200"
2020-11-26,3.00,3.05,3.20,3.09,3.09,"53,200"
2020-11-25,3.09,2.86,3.20,3.00,3.00,"1,102,800"
2020-11-24,3.07,3.00,3.19,3.09,3.09,"139,300"
2020-11-23,3.17,3.00,3.27,3.07,3.07,"74,500"
2020-11-22,3.02,3.00,3.32,3.17,3.17,"119,300"
2020-11-21,3.02,3.00,3.32,3.17,3.17,"119,300"
2020-11-20,3.02,3.00,3.32,3.17,3.17,"119,300"
2020-11-19,3.21,3.00,3.35,3.02,3.02,"739,100"
2020-11-18,3.19,3.18,3.45,3.21,3.21,"17,400"
2020-11-17,3.41,3.15,3.49,3.19,3.19,"68,700"
2020-11-16,3.45,3.12,3.50,3.41,3.41,"171,300"
2020-11-15,3.49,3.40,3.55,3.45,3.45,"8,000"
2020-11-14,3.49,3.40,3.55,3.45,3.45,"8,000"
2020-11-13,3.49,3.40,3.55,3.45,3.45,"8,000"
2020-11-12,3.60,3.40,3.50,3.49,3.49,"12,400"
2020-11-11,3.65,3.60,3.60,3.60,3.60,"154,700"
2020-11-10,3.71,3.60,3.80,3.65,3.65,"142,900"
2020-11-09,3.69,3.66,3.80,3.71,3.71,"30,300"
2020-11-08,3.69,3.65,3.74,3.69,3.69,"1,000"
2020-11-07,3.69,3.65,3.74,3.69,3.69,"1,000"
2020-11-06,3.69,3.65,3.74,3.69,3.69,"1,000"
2020-11-05,3.65,3.65,3.70,3.69,3.69,"11,900"
2020-11-04,3.70,3.65,3.66,3.65,3.65,"14,300"
2020-11-03,3.74,3.66,3.75,3.70,3.70,"11,300"
2020-11-02,3.73,3.66,3.80,3.74,3.74,"12,400"
2020-11-01,3.91,3.70,3.90,3.73,3.73,"22,200"
2020-10-31,3.91,3.70,3.90,3.73,3.73,"22,200"
2020-10-30,3.91,3.70,3.90,3.73,3.73,"22,200"
2020-10-29,3.88,3.70,3.98,3.91,3.91,"15,700"
2020-10-28,3.70,3.70,3.90,3.88,3.88,"11,400"
2020-10-27,3.95,3.60,3.95,3.70,3.70,"14,200"
2020-10-26,3.96,3.94,3.98,3.95,3.95,"17,600"
2020-10-25,3.98,3.90,3.98,3.96,3.96,"9,000"
2020-10-24,3.98,3.90,3.98,3.96,3.96,"9,000"
2020-10-23,3.98,3.90,3.98,3.96,3.96,"9,000"
2020-10-22,3.98,3.98,3.98,3.98,3.98,-
2020-10-21,3.86,3.95,3.99,3.98,3.98,"15,300"
2020-10-20,3.63,3.80,3.99,3.86,3.86,"2,300"
2020-10-19,3.63,3.80,3.99,3.86,3.86,"2,300"
2020-10-18,3.91,3.60,4.00,3.63,3.63,"30,500"
2020-10-17,3.91,3.60,4.00,3.63,3.63,"30,500"
2020-10-16,3.91,3.60,4.00,3.63,3.63,"30,500"
2020-10-15,3.71,3.80,4.00,3.91,3.91,"3,900"
2020-10-14,3.68,3.70,4.00,3.71,3.71,"13,400"
2020-10-13,3.69,3.62,4.00,3.68,3.68,"9,800"
2020-10-12,4.00,3.60,4.00,3.69,3.69,"170,600"
2020-10-11,3.90,3.90,4.00,4.00,4.00,"13,400"
2020-10-10,3.90,3.90,4.00,4.00,4.00,"13,400"
2020-10-09,3.90,3.90,4.00,4.00,4.00,"13,400"
2020-10-08,3.97,3.90,4.18,3.90,3.90,"509,100"
2020-10-07,3.92,3.83,4.00,3.97,3.97,600
2020-10-06,3.97,3.90,4.00,3.92,3.92,"228,400"
2020-10-05,3.99,3.95,4.30,3.97,3.97,"309,300"
2020-10-04,3.95,3.95,4.00,3.99,3.99,"129,100"
2020-10-03,3.95,3.95,4.00,3.99,3.99,"129,100"
2020-10-02,3.95,3.95,4.00,3.99,3.99,"129,100"
2020-10-01,3.97,3.83,4.00,3.95,3.95,"27,100"
2020-09-30,3.99,3.81,4.00,3.97,3.97,"5,200"
2020-09-29,4.00,3.80,4.00,3.99,3.99,"29,900"
2020-09-28,4.01,4.00,4.00,4.00,4.00,"633,100"
2020-09-27,4.10,3.78,4.10,4.01,4.01,"314,600"
2020-09-26,4.10,3.78,4.10,4.01,4.01,"314,600"
2020-09-25,4.10,3.78,4.10,4.01,4.01,"314,600"
